Date,HSBA.UK,BARC.UK,LLOY.UK,RBS.UK,BP.UK,RDSA.UK,RIO.UK,AAL.UK
2009-12-29,0.010112065478597998,-0.057010101010101066,-0.09228021029981959,-0.030645108819414957,0.05457069339111609,0.04118930714675417,0.09316323145171745,0.0352816683299495
2009-12-30,0.03855988720762804,-0.04319019421094039,-0.09958732855929109,-0.0806400203990566,0.057712230679365595,0.03186813186813198,0.11499824259601543,0.021401839844975123
2009-12-31,0.03033748264409475,-0.05471934143093504,-0.08795680728474176,-0.08321727019498615,0.06086389435177364,0.03264746227709181,0.10194058867804867,0.01649617781859325
2010-01-04,0.07744150390955817,0.02413837614560488,0.01670805559186128,0.044242563379357724,0.07555651454669698,0.07337409672040018,0.14645012856603223,0.06765835981588242
2010-01-05,0.08638825298750197,0.0879418594650383,0.10944038258150535,0.18673110720562391,0.07295485680457636,0.09060402684563762,0.14113581335035286,0.08520459681684867
2010-01-06,0.05394067085562981,0.119831513796957,0.10905616597283818,0.2304856601731602,0.04784564803599234,0.05233033524121011,0.13441313006790434,0.08076588933635187
2010-01-07,0.04746735222340215,0.14726423582844173,0.139524838012959,0.23985921382771136,0.04318240178036459,0.03104094193203122,0.13355295681278512,0.07727262965746795
2010-01-08,0.03643501871284949,0.1635585970915312,0.1589053591790197,0.2361603974449964,0.02877393420078289,0.006587615283267567,0.10391576982991069,0.08665472934751617
2010-01-11,0.015377327551652442,0.14851654215581656,0.139240506329114,0.193854729381,0.04439821818793077,0.009693476552266045,0.07508004516558131,0.05566027415703889
2010-01-12,0.0016793262742511583,0.1583615407686707,0.11785227094840889,0.15776756049266694,0.034480765896788945,-0.006549646319098823,0.024821886067147414,0.015385957768599967
2010-01-13,-0.01527459432259004,0.1521682679823424,0.12358742782682919,0.2242407433088338,0.02129341079306446,-0.008253461128860495,0.013431148390030678,0.02059583203627824
2010-01-14,-0.021751784142852837,0.1665314834578442,0.1378335394946104,0.23288333390878013,0.02285563346460484,-0.011689691817215686,0.030076280359149,0.014020059727462009
2010-01-15,-0.04491783289910023,0.10961263759347961,0.08651682985880504,0.14453517587939713,0.017967799665004502,-0.042982910409114394,-0.002771832048460654,-0.01697066470142672
